epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,860.862,0.65308,0.37549,1.09369,0.33333,0.2874,0.30297,0.24862,1.41888,2.87231,1.49183,0.000194293,0.000194293,0.000194293
181,864.735,0.61919,0.36172,1.0977,0.33333,0.28746,0.30145,0.2485,1.41953,2.87615,1.48508,0.000189475,0.000189475,0.000189475
182,868.416,0.60064,0.36771,1.08113,0.33333,0.28933,0.3009,0.24764,1.42814,2.87577,1.4792,0.000184707,0.000184707,0.000184707
183,872.345,0.65369,0.38926,1.1154,0.33148,0.28962,0.3008,0.24797,1.44001,2.86533,1.48258,0.00017999,0.00017999,0.00017999
184,877.072,0.57041,0.33462,1.05226,0.32991,0.28962,0.30118,0.24735,1.47757,2.8588,1.50879,0.000175324,0.000175324,0.000175324
185,880.646,0.6367,0.35768,1.08189,0.32985,0.28962,0.30128,0.24755,1.4895,2.85032,1.51716,0.00017071,0.00017071,0.00017071
186,885.056,0.63562,0.36046,1.06927,0.32942,0.28962,0.30146,0.24701,1.51388,2.89338,1.53613,0.000166149,0.000166149,0.000166149
187,889.245,0.65096,0.36322,1.11535,0.32937,0.28962,0.3017,0.24646,1.5142,2.85499,1.53675,0.000161642,0.000161642,0.000161642
188,893.737,0.63483,0.40797,1.12711,0.32992,0.28962,0.30669,0.2472,1.53131,2.83756,1.55932,0.000157188,0.000157188,0.000157188
189,897.212,0.63134,0.35169,1.05666,0.33026,0.28962,0.30731,0.2474,1.53407,2.82453,1.56223,0.00015279,0.00015279,0.00015279
190,900.956,0.63433,0.3747,1.09906,0.3307,0.28962,0.30774,0.24677,1.51527,2.80707,1.55721,0.000148447,0.000148447,0.000148447
191,906.524,0.61243,0.34599,1.08966,0.32993,0.28962,0.30795,0.24708,1.52593,2.83549,1.56433,0.000144161,0.000144161,0.000144161
192,910.521,0.60445,0.38012,1.08011,0.3288,0.28962,0.30772,0.24754,1.53557,2.85687,1.57633,0.000139931,0.000139931,0.000139931
193,914.114,0.58536,0.36204,1.05967,0.32867,0.28962,0.30794,0.24705,1.54214,2.86716,1.5851,0.000135759,0.000135759,0.000135759
194,917.665,0.59446,0.33627,1.05816,0.32724,0.28962,0.30781,0.24795,1.55356,2.90273,1.59684,0.000131646,0.000131646,0.000131646
195,923.177,0.62876,0.35098,1.07253,0.32715,0.28904,0.30755,0.24724,1.54459,2.89767,1.59209,0.000127591,0.000127591,0.000127591
196,926.927,0.61156,0.35936,1.06964,0.32709,0.28634,0.3075,0.24749,1.51742,2.89491,1.57423,0.000123596,0.000123596,0.000123596
197,931.172,0.60673,0.3563,1.08382,0.32709,0.28608,0.30758,0.24827,1.49878,2.8773,1.56359,0.000119661,0.000119661,0.000119661
198,935.556,0.66979,0.37147,1.13736,0.32668,0.28415,0.30759,0.24886,1.4631,2.82674,1.53715,0.000115787,0.000115787,0.000115787
199,939.955,0.6117,0.37701,1.07027,0.32674,0.28415,0.30796,0.24957,1.45769,2.82517,1.53148,0.000111975,0.000111975,0.000111975
200,943.515,0.5941,0.36918,1.116,0.32695,0.28415,0.30938,0.25095,1.4429,2.76367,1.52005,0.000108224,0.000108224,0.000108224
201,947.223,0.55586,0.3395,1.03296,0.32802,0.28415,0.30953,0.25104,1.44274,2.75734,1.52118,0.000104537,0.000104537,0.000104537
202,951.756,0.60629,0.38077,1.08941,0.33012,0.28415,0.31008,0.25089,1.44866,2.76124,1.53172,0.000100912,0.000100912,0.000100912
203,956.029,0.58685,0.35207,1.06426,0.32898,0.28415,0.30972,0.24952,1.4592,2.77599,1.54135,9.73514e-05,9.73514e-05,9.73514e-05
204,959.608,0.56662,0.35217,1.04866,0.331,0.28415,0.30967,0.24882,1.47684,2.77572,1.56315,9.3855e-05,9.3855e-05,9.3855e-05
205,963.363,0.61369,0.33677,1.07063,0.32759,0.28415,0.30961,0.24916,1.4703,2.77096,1.55753,9.04236e-05,9.04236e-05,9.04236e-05
206,969.727,0.61384,0.35002,1.09802,0.32671,0.28415,0.30956,0.25123,1.45554,2.75949,1.54836,8.70577e-05,8.70577e-05,8.70577e-05
207,973.432,0.58258,0.35124,1.0866,0.32684,0.28415,0.3098,0.25117,1.44585,2.76131,1.53998,8.37577e-05,8.37577e-05,8.37577e-05
